NEIGHBORHOOD_CLUSTER,CENSUS_TRACT,offensegroup,LONGITUDE,END_DATE,offense-text,SHIFT,YBLOCK,DISTRICT,WARD,YEAR,offensekey,BID,sector,PSA,ucr-rank,BLOCK_GROUP,VOTING_PRECINCT,XBLOCK,BLOCK,START_DATE,CCN,OFFENSE,OCTO_RECORD_ID,ANC,REPORT_DAT,METHOD,location,LATITUDE
cluster 8,005800,property,-77.0307910736005,2018-10-19T16:45:11.000,theft/other,midnight,136718,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397329,1300 - 1399 block of g street nw,2018-10-19T15:47:42.000,18177494,theft/other,18177494-01,2C,2018-10-20T04:41:24.000Z,others,"38.898316449648604,-77.030793366623413",38.8983086630028
cluster 8,005800,property,-77.0319556355216,2018-10-31T19:00:23.000,theft/other,evening,136778,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397228,700 - 723 block of 14th street nw,2018-10-31T18:42:20.000,18185046,theft/other,18185046-01,2C,2018-10-31T23:23:25.000Z,others,"38.898856638638833,-77.031957928940045",38.8988488519276
cluster 8,005800,property,-77.0319667073705,2018-09-27T17:00:00.000,theft/other,day,136665,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397227,600 - 699 block of 14th street nw,2018-09-20T17:00:00.000,18401473,theft/other,18401473-01,2C,2018-10-01T14:20:40.000Z,others,"38.897838690533028,-77.031969000730271",38.8978309040274
cluster 8,005800,property,-77.0288665198976,,theft f/auto,midnight,136885,2,2,2018,property|theft f/auto,downtown,2D3,209,7,005800 1,precinct 129,397496,1200 - 1299 block of h street nw,2018-12-27T02:24:55.000,18219272,theft f/auto,18219272-01,2C,2018-12-27T07:49:26.000Z,others,"38.899821337625788,-77.028868812413165",38.8998135506047
cluster 8,005800,property,-77.0328084635281,2018-05-31T21:30:00.000,theft/other,evening,136719,2,2,2018,property|theft/other,downtown,2D3,207,6,005800 1,precinct 129,397154,1400 - 1499 block of g street nw,2018-05-31T21:25:00.000,18400792,theft/other,18400792-01,2C,2018-06-07T01:34:56.000Z,others,"38.898324908784794,-77.032810757179632",38.8983171222125
cluster 8,005800,property,-77.0288543832191,2018-09-21T15:34:40.000,theft/other,evening,136718,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2018-09-21T14:21:23.000,18159612,theft/other,18159612-01,2C,2018-09-21T21:16:35.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,010100,property,-77.0336505541165,2018-09-14T15:14:59.000,theft/other,evening,136849,2,2,2018,property|theft/other,downtown,2D3,207,6,010100 1,precinct 17,397081,718 - 799 block of 15th street nw,2018-09-08T23:40:23.000,18154964,theft/other,18154964-01,2B,2018-09-15T00:59:37.000Z,others,"38.89949575636841,-77.033652848101724",38.8994879695915
cluster 8,010100,property,-77.0311031522281,2018-11-18T15:37:25.000,theft f/auto,evening,136928,2,2,2018,property|theft f/auto,downtown,2D3,209,7,010100 1,precinct 129,397302,1306 - 1399 block of h street nw,2018-11-18T14:38:57.000,18196244,theft f/auto,18196244-01,2C,2018-11-18T22:27:13.000Z,others,"38.900208122985063,-77.03110544546368",38.9002003359694
cluster 8,005800,property,-77.029626551764,2018-10-24T17:48:12.000,theft/other,evening,136664,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2018-10-24T17:32:24.000,18180606,theft/other,18180606-01,2C,2018-10-24T22:51:41.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 8,005800,property,-77.0319556355216,,theft/other,evening,136778,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397228,700 - 723 block of 14th street nw,2018-12-02T18:40:43.000,18204768,theft/other,18204768-01,2C,2018-12-03T02:29:04.000Z,others,"38.898856638638833,-77.031957928940045",38.8988488519276
cluster 8,010100,property,-77.0328093294496,2018-10-24T23:46:32.000,theft f/auto,midnight,136928,2,2,2018,property|theft f/auto,downtown,2D3,207,7,010100 1,precinct 129,397154,1400 - 1499 block of h street nw,2018-10-24T22:47:33.000,18180805,theft f/auto,18180805-01,2C,2018-10-25T03:51:22.000Z,others,"38.900207656211471,-77.032811623216446",38.9001998692596
cluster 8,005800,property,-77.0319556355216,,theft/other,evening,136778,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397228,700 - 723 block of 14th street nw,2018-11-20T19:03:22.000,18197779,theft/other,18197779-01,2C,2018-11-21T01:01:18.000Z,others,"38.898856638638833,-77.031957928940045",38.8988488519276
cluster 8,005800,property,-77.029626551764,2018-10-26T19:23:42.000,theft/other,evening,136664,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2018-10-26T18:05:47.000,18181855,theft/other,18181855-01,2C,2018-10-27T01:56:52.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 8,005800,property,-77.029626551764,,theft/other,evening,136664,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2018-08-14T21:07:10.000,18135238,theft/other,18135238-01,2C,2018-08-15T01:30:51.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 8,005800,property,-77.0308016524484,2018-09-13T16:00:00.000,theft/other,evening,136474,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397328,1300 - 1399 block of pennsylvania avenue nw,2018-09-13T15:20:09.000,18155127,theft/other,18155127-01,2C,2018-09-14T22:39:15.000Z,others,"38.896118405730199,-77.030803945340352",38.8961106195281
cluster 8,005800,property,-77.0328088198348,,burglary,day,136805,2,2,2018,property|burglary,downtown,2D3,207,5,005800 1,precinct 129,397154,1400 - 1499 block of new york avenue nw,2018-09-20T10:32:32.000,18158777,burglary,18158777-01,2C,2018-09-20T16:12:25.000Z,others,"38.899099627898394,-77.032811113533725",38.8990918411699
cluster 8,010100,property,-77.0288552613857,2018-10-06T16:00:35.000,theft f/auto,midnight,136959,2,2,2018,property|theft f/auto,downtown,2D3,209,7,010100 1,precinct 129,397497,1200 - 1299 block of new york avenue nw,2018-10-06T15:30:30.000,18169441,theft f/auto,18169441-01,2C,2018-10-07T03:32:16.000Z,others,"38.900487959084074,-77.028857553938437",38.9004801719282
cluster 8,005800,property,-77.0280823069806,2018-09-08T20:25:46.000,theft f/auto,evening,136801,2,2,2018,property|theft f/auto,downtown,2D3,209,7,005800 1,precinct 129,397564,700 - 799 block of 12th street nw,2018-09-08T06:00:33.000,18151342,theft f/auto,18151342-01,2C,2018-09-09T01:38:11.000Z,others,"38.899064826422212,-77.028084599205727",38.8990570395245
cluster 8,005800,property,-77.0288543832191,2018-10-06T17:29:50.000,theft/other,evening,136718,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2018-10-06T17:10:35.000,18169480,theft/other,18169480-01,2C,2018-10-06T22:11:27.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,005800,property,-77.0319667073705,2018-09-17T19:00:47.000,theft/other,midnight,136665,2,2,2018,property|theft/other,downtown,2D3,207,6,005800 1,precinct 129,397227,600 - 699 block of 14th street nw,2018-09-17T18:58:53.000,18157179,theft/other,18157179-01,2C,2018-09-18T03:16:39.000Z,others,"38.897838690533028,-77.031969000730271",38.8978309040274
cluster 8,005800,property,-77.0319556355216,2018-11-27T21:13:38.000,theft/other,midnight,136778,2,2,2018,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397228,700 - 723 block of 14th street nw,2018-11-27T21:08:16.000,18201718,theft/other,18201718-01,2C,2018-11-28T04:14:00.000Z,others,"38.898856638638833,-77.031957928940045",38.8988488519276
cluster 8,005800,property,-77.0311490330435,2017-06-25T10:00:43.000,theft f/auto,day,136869,2,2,2017,property|theft f/auto,downtown,2D3,209,7,005800 1,precinct 129,397298,1300 - 1399 block of new york avenue nw,2017-06-23T16:00:20.000,17108374,theft f/auto,17108374-01,2C,2017-06-25T18:52:27.000Z,others,"38.899676617465396,-77.031151326260883",38.8996688305587
cluster 8,005800,property,-77.029626551764,2017-06-22T19:05:17.000,theft/other,evening,136664,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2017-06-22T18:57:02.000,17106662,theft/other,17106662-01,2C,2017-06-23T19:25:07.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 8,005800,property,-77.0307910736005,2017-08-01T12:07:59.000,theft/other,evening,136718,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397329,1300 - 1399 block of g street nw,2017-08-01T12:00:06.000,17131993,theft/other,17131993-01,2C,2017-08-01T22:39:38.000Z,others,"38.898316449648604,-77.030793366623413",38.8983086630028
cluster 8,005800,property,-77.0288543832191,2017-07-14T12:50:24.000,theft/other,day,136718,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2017-07-14T12:30:21.000,17120720,theft/other,17120720-01,2C,2017-07-14T18:08:44.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,005800,property,-77.029626551764,2017-10-12T16:25:54.000,theft/other,evening,136664,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2017-10-12T15:56:54.000,17177084,theft/other,17177084-01,2C,2017-10-13T00:05:21.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 8,005800,property,-77.0319777385228,2017-12-10T19:23:52.000,theft/other,evening,136542,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397226,500 - 599 block of 14th street nw,2017-12-10T18:45:42.000,17212921,theft/other,17212921-01,2C,2017-12-11T00:23:56.000Z,others,"38.896730658591935,-77.031980031818335",38.8967228723102
cluster 8,005800,property,-77.0296270643197,2017-11-22T13:30:57.000,theft f/auto,evening,136801,2,2,2017,property|theft f/auto,downtown,2D3,209,7,005800 1,precinct 129,397430,700 - 799 block of 13th street nw,2017-11-22T13:00:48.000,17202202,theft f/auto,17202202-01,2C,2017-11-22T20:44:06.000Z,others,"38.899064444815117,-77.029629357025797",38.8990566579751
cluster 8,005800,property,-77.0288665198976,2017-11-22T14:00:20.000,theft f/auto,day,136885,2,2,2017,property|theft f/auto,downtown,2D3,209,7,005800 1,precinct 129,397496,1200 - 1299 block of h street nw,2017-11-22T13:30:42.000,17202225,theft f/auto,17202225-01,2C,2017-11-22T19:59:25.000Z,others,"38.899821337625788,-77.028868812413165",38.8998135506047
cluster 8,005800,property,-77.0328080160841,2017-10-20T23:45:35.000,theft/other,evening,136611,2,2,2017,property|theft/other,downtown,2D3,207,6,005800 1,precinct 129,397154,1400 - 1499 block of f street nw,2017-10-20T21:35:10.000,17188631,theft/other,17188631-01,2C,2017-10-31T02:33:54.000Z,others,"38.89735200556008,-77.032810309676137",38.897344219184
cluster 8,005800,property,-77.029626551764,2017-11-18T21:19:57.000,theft/other,midnight,136664,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2017-11-18T21:12:23.000,17200380,theft/other,17200380-01,2C,2017-11-22T11:31:03.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 8,005800,property,-77.0288665198976,2017-12-03T15:36:07.000,theft f/auto,evening,136885,2,2,2017,property|theft f/auto,downtown,2D3,209,7,005800 1,precinct 129,397496,1200 - 1299 block of h street nw,2017-12-03T14:00:53.000,17208664,theft f/auto,17208664-01,2C,2017-12-03T20:48:26.000Z,others,"38.899821337625788,-77.028868812413165",38.8998135506047
cluster 8,005800,property,-77.0288543832191,2017-12-08T14:20:39.000,theft/other,day,136718,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2017-12-08T14:10:34.000,17211693,theft/other,17211693-01,2C,2017-12-08T19:41:48.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,005800,property,-77.029626551764,2017-10-23T13:45:14.000,theft/other,day,136664,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2017-10-23T13:32:37.000,17183982,theft/other,17183982-01,2C,2017-10-23T18:24:23.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 8,005800,property,-77.029626551764,2017-07-29T17:48:29.000,theft/other,evening,136664,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2017-07-29T17:13:46.000,17130190,theft/other,17130190-01,2C,2017-07-29T22:12:00.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 8,005800,property,-77.0288665198976,2017-07-01T16:38:28.000,theft/other,day,136885,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397496,1200 - 1299 block of h street nw,2017-07-01T16:30:30.000,17112860,theft/other,17112860-01,2C,2017-07-02T18:49:51.000Z,others,"38.899821337625788,-77.028868812413165",38.8998135506047
cluster 8,005800,property,-77.0288543832191,2017-06-28T10:50:05.000,theft/other,day,136718,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2017-06-28T10:45:23.000,17110153,theft/other,17110153-01,2C,2017-06-28T15:47:12.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,010100,violent,-77.0288552613857,2017-07-05T02:20:08.000,robbery,evening,136959,2,2,2017,violent|robbery,downtown,2D3,209,4,010100 1,precinct 129,397497,1200 - 1299 block of new york avenue nw,2017-07-05T02:00:56.000,17118773,robbery,17118773-01,2C,2017-07-11T19:14:20.000Z,others,"38.900487959084074,-77.028857553938437",38.9004801719282
cluster 8,005800,property,-77.0308016524484,2017-07-07T15:47:12.000,theft/other,evening,136474,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397328,1300 - 1399 block of pennsylvania avenue nw,2017-07-07T15:46:26.000,17116237,theft/other,17116237-01,2C,2017-07-07T20:35:28.000Z,others,"38.896118405730199,-77.030803945340352",38.8961106195281
cluster 8,005800,property,-77.0288543832191,2017-06-03T19:45:25.000,theft/other,midnight,136718,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2017-06-03T19:38:27.000,17094311,theft/other,17094311-01,2C,2017-06-04T05:18:00.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,005800,property,-77.0288543832191,2017-05-30T17:30:06.000,theft/other,evening,136718,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2017-05-30T16:03:11.000,17091300,theft/other,17091300-01,2C,2017-05-30T21:31:02.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,005800,property,-77.0275632562836,2017-09-20T11:03:24.000,theft/other,evening,136718,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397609,1100 - 1199 block of g street nw,2017-09-20T11:00:54.000,17163334,theft/other,17163334-01,2C,2017-09-21T00:33:08.000Z,others,"38.898317255946942,-77.027565548301482",38.8983094691806
,006202,violent,-77.0336497679838,2017-08-19T13:35:50.000,robbery,evening,136664,2,2,2017,violent|robbery,,2D3,207,4,006202 1,precinct 2,397081,600 - 699 block of 15th street nw,2017-08-19T13:30:30.000,17143275,robbery,17143275-01,2A,2017-08-19T19:17:50.000Z,others,"38.897829209428814,-77.033652061867045",38.8978214229879
cluster 8,005800,property,-77.0319667073705,2017-05-27T19:03:53.000,theft/other,evening,136665,2,2,2017,property|theft/other,downtown,2D3,207,6,005800 1,precinct 129,397227,600 - 699 block of 14th street nw,2017-05-27T19:01:43.000,17089529,theft/other,17089529-01,2C,2017-05-28T00:51:57.000Z,others,"38.897838690533028,-77.031969000730271",38.8978309040274
cluster 8,005800,property,-77.0308021853212,2017-08-10T17:00:00.000,theft/other,day,136611,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397328,1300 - 1399 block of f street nw,2017-08-10T09:25:00.000,17401356,theft/other,17401356-01,2C,2017-08-14T17:36:37.000Z,others,"38.897352551739573,-77.030804478288715",38.8973447652886
cluster 8,005800,property,-77.029626551764,2017-08-24T20:56:49.000,theft/other,evening,136664,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2017-08-24T18:00:31.000,17155131,theft/other,17155131-01,2C,2017-09-08T02:40:00.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 8,005800,property,-77.029626551764,2017-09-13T16:10:51.000,theft/other,evening,136664,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2017-09-13T16:00:40.000,17158891,theft/other,17158891-01,2C,2017-09-14T00:53:10.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 8,005800,property,-77.0296376230052,2017-10-09T13:30:42.000,theft/other,day,136542,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397429,500 - 599 block of 13th street nw,2017-10-09T13:00:56.000,17175662,theft/other,17175662-01,2C,2017-10-10T16:01:45.000Z,others,"38.896731275821011,-77.029639915572076",38.8967234894519
cluster 8,005800,property,-77.0319777385228,2017-09-09T21:51:43.000,theft/other,evening,136542,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397226,500 - 599 block of 14th street nw,2017-09-09T21:00:01.000,17156579,theft/other,17156579-01,2C,2017-09-10T22:43:45.000Z,others,"38.896730658591935,-77.031980031818335",38.8967228723102
cluster 8,010100,violent,-77.0311031522281,2017-09-03T07:01:54.000,assault w/dangerous weapon,day,136928,2,2,2017,violent|assault w/dangerous weapon,downtown,2D3,209,3,010100 1,precinct 129,397302,1306 - 1399 block of h street nw,2017-09-03T03:30:42.000,17152379,assault w/dangerous weapon,17152379-01,2C,2017-09-03T11:09:06.000Z,knife,"38.900208122985063,-77.03110544546368",38.9002003359694
cluster 8,005800,property,-77.0319777385228,2017-09-14T16:24:37.000,theft/other,evening,136542,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397226,500 - 599 block of 14th street nw,2017-09-14T16:18:34.000,17159600,theft/other,17159600-01,2C,2017-09-14T20:54:51.000Z,others,"38.896730658591935,-77.031980031818335",38.8967228723102
cluster 8,010100,property,-77.0319680233991,2017-09-27T09:45:46.000,theft/other,day,136991,2,2,2017,property|theft/other,downtown,2D3,209,6,010100 1,precinct 129,397227,800 - 899 block of 14th street nw,2017-09-27T00:10:03.000,17167833,theft/other,17167833-01,2C,2017-09-27T17:25:59.000Z,others,"38.900775416172223,-77.031970316938654",38.9007676290745
cluster 8,005800,property,-77.0288543832191,2017-10-01T17:33:47.000,theft/other,evening,136718,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2017-10-01T15:42:25.000,17170403,theft/other,17170403-01,2C,2017-10-01T21:33:47.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,005800,property,-77.0328084635281,2017-10-15T12:30:29.000,theft/other,day,136719,2,2,2017,property|theft/other,downtown,2D3,207,6,005800 1,precinct 129,397154,1400 - 1499 block of g street nw,2017-10-15T11:30:51.000,17178926,theft/other,17178926-01,2C,2017-10-15T17:25:36.000Z,others,"38.898324908784794,-77.032810757179632",38.8983171222125
cluster 8,005800,property,-77.02809334899,2017-09-05T18:17:25.000,theft/other,evening,136664,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397563,600 - 699 block of 12th street nw,2017-09-05T17:35:10.000,17153888,theft/other,17153888-01,2C,2017-09-05T22:18:53.000Z,others,"38.897830678005782,-77.028095641143224",38.8978228913574
cluster 8,005800,property,-77.0311490330435,2017-08-23T01:30:25.000,theft f/auto,midnight,136869,2,2,2017,property|theft f/auto,downtown,2D3,209,7,005800 1,precinct 129,397298,1300 - 1399 block of new york avenue nw,2017-08-23T01:00:46.000,17145395,theft f/auto,17145395-01,2C,2017-08-24T06:07:30.000Z,others,"38.899676617465396,-77.031151326260883",38.8996688305587
cluster 8,010100,property,-77.0288552613857,2017-09-01T08:26:23.000,theft/other,day,136959,2,2,2017,property|theft/other,downtown,2D3,209,6,010100 1,precinct 129,397497,1200 - 1299 block of new york avenue nw,2017-09-01T08:23:21.000,17151217,theft/other,17151217-01,2C,2017-09-01T13:35:34.000Z,others,"38.900487959084074,-77.028857553938437",38.9004801719282
cluster 8,010100,property,-77.0308039046424,2017-09-22T18:00:33.000,theft/other,evening,137053,2,2,2017,property|theft/other,downtown,2D3,209,6,010100 1,precinct 129,397328,1300 - 1399 block of i street nw,2017-09-21T16:10:36.000,17168606,theft/other,17168606-01,2C,2017-09-28T20:56:39.000Z,others,"38.901334247229343,-77.030806197853636",38.9013264599755
cluster 8,005800,property,-77.029626551764,2017-07-03T19:18:15.000,theft/other,midnight,136664,2,2,2017,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2017-07-03T19:12:14.000,17192017,theft/other,17192017-01,2C,2017-11-11T11:01:17.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 8,005800,property,-77.0308016524484,2019-01-02T13:33:34.000,theft f/auto,day,136474,2,2,2019,property|theft f/auto,downtown,2D3,209,7,005800 1,precinct 129,397328,1300 - 1399 block of pennsylvania avenue nw,2019-01-02T11:56:57.000,19000902,theft f/auto,19000902-01,2C,2019-01-09T14:15:22.000Z,others,"38.896118405730199,-77.030803945340352",38.8961106195281
cluster 8,010100,property,-77.0288552613857,,theft f/auto,day,136959,2,2,2019,property|theft f/auto,downtown,2D3,209,7,010100 1,precinct 129,397497,1200 - 1299 block of new york avenue nw,2019-01-19T11:55:58.000,19010758,theft f/auto,19010758-01,2C,2019-01-19T17:40:35.000Z,others,"38.900487959084074,-77.028857553938437",38.9004801719282
cluster 8,010100,property,-77.0288552613857,2019-01-24T02:36:00.000,theft/other,midnight,136959,2,2,2019,property|theft/other,downtown,2D3,209,6,010100 1,precinct 129,397497,1200 - 1299 block of new york avenue nw,2019-01-10T21:40:18.000,19013415,theft/other,19013415-01,2C,2019-01-24T07:23:37.000Z,others,"38.900487959084074,-77.028857553938437",38.9004801719282
cluster 8,005800,property,-77.029626551764,,theft/other,evening,136664,2,2,2019,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2019-03-06T17:15:38.000,19038397,theft/other,19038397-01,2C,2019-03-06T22:20:04.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 8,010100,property,-77.0288552613857,2019-04-08T06:17:17.000,theft/other,day,136959,2,2,2019,property|theft/other,downtown,2D3,209,6,010100 1,precinct 129,397497,1200 - 1299 block of new york avenue nw,2019-04-08T06:15:11.000,19059056,theft/other,19059056-01,2C,2019-04-08T14:40:55.000Z,others,"38.900487959084074,-77.028857553938437",38.9004801719282
cluster 8,010100,property,-77.0319680233991,,theft/other,day,136991,2,2,2019,property|theft/other,downtown,2D3,209,6,010100 1,precinct 129,397227,800 - 899 block of 14th street nw,2019-02-05T12:01:10.000,19020843,theft/other,19020843-01,2C,2019-02-05T17:39:59.000Z,others,"38.900775416172223,-77.031970316938654",38.9007676290745
cluster 8,005800,property,-77.0288543832191,,theft/other,evening,136718,2,2,2019,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2019-02-05T14:45:45.000,19020948,theft/other,19020948-01,2C,2019-02-05T21:19:41.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,005800,property,-77.0288543832191,2019-02-09T16:00:22.000,theft/other,evening,136718,2,2,2019,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2019-02-09T15:34:24.000,19023685,theft/other,19023685-01,2C,2019-02-09T21:49:15.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,005800,property,-77.0319667073705,2019-02-19T21:45:43.000,theft/other,midnight,136665,2,2,2019,property|theft/other,downtown,2D3,207,6,005800 1,precinct 129,397227,600 - 699 block of 14th street nw,2019-02-19T21:30:39.000,19029782,theft/other,19029782-01,2C,2019-02-20T09:03:32.000Z,others,"38.897838690533028,-77.031969000730271",38.8978309040274
cluster 8,005800,property,-77.029626551764,2019-03-14T18:52:58.000,theft/other,evening,136664,2,2,2019,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2019-03-14T18:25:15.000,19043426,theft/other,19043426-01,2C,2019-03-14T23:54:10.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 8,005800,property,-77.0319777385228,2019-02-10T15:00:12.000,theft/other,evening,136542,2,2,2019,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397226,500 - 599 block of 14th street nw,2019-02-10T13:45:46.000,19024160,theft/other,19024160-01,2C,2019-02-10T20:40:05.000Z,others,"38.896730658591935,-77.031980031818335",38.8967228723102
cluster 8,005800,property,-77.029626551764,2019-03-15T14:00:27.000,theft/other,evening,136664,2,2,2019,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2019-03-15T13:30:53.000,19043936,theft/other,19043936-01,2C,2019-03-15T19:12:42.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 8,005800,property,-77.0311490330435,2019-03-20T11:05:22.000,theft/other,evening,136869,2,2,2019,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397298,1300 - 1399 block of new york avenue nw,2019-03-20T11:00:09.000,19047051,theft/other,19047051-01,2C,2019-03-20T19:19:09.000Z,others,"38.899676617465396,-77.031151326260883",38.8996688305587
cluster 8,005800,property,-77.0328084635281,2019-02-11T11:00:42.000,theft/other,evening,136719,2,2,2019,property|theft/other,downtown,2D3,207,6,005800 1,precinct 129,397154,1400 - 1499 block of g street nw,2019-02-11T09:30:16.000,19024857,theft/other,19024857-01,2C,2019-02-12T01:57:14.000Z,others,"38.898324908784794,-77.032810757179632",38.8983171222125
cluster 8,005800,property,-77.0288543832191,2019-02-16T19:25:01.000,theft/other,evening,136718,2,2,2019,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397497,1200 - 1299 block of g street nw,2019-02-16T19:00:07.000,19028040,theft/other,19028040-01,2C,2019-02-17T02:05:24.000Z,others,"38.898316944129917,-77.028856675638977",38.8983091574118
cluster 8,010100,property,-77.0308039046424,2019-04-15T18:00:40.000,theft/other,day,137053,2,2,2019,property|theft/other,downtown,2D3,209,6,010100 1,precinct 129,397328,1300 - 1399 block of i street nw,2019-04-12T10:00:37.000,19064353,theft/other,19064353-01,2C,2019-04-16T16:33:59.000Z,others,"38.901334247229343,-77.030806197853636",38.9013264599755
cluster 8,005800,violent,-77.0307910736005,2019-05-15T20:40:23.000,assault w/dangerous weapon,evening,136718,2,2,2019,violent|assault w/dangerous weapon,downtown,2D3,209,3,005800 1,precinct 129,397329,1300 - 1399 block of g street nw,2019-05-15T20:33:39.000,19083695,assault w/dangerous weapon,19083695-01,2C,2019-05-16T01:52:17.000Z,others,"38.898316449648604,-77.030793366623413",38.8983086630028
cluster 8,010100,property,-77.0288552613857,,theft/other,day,136959,2,2,2019,property|theft/other,downtown,2D3,209,6,010100 1,precinct 129,397497,1200 - 1299 block of new york avenue nw,2019-05-03T09:59:36.000,19075509,theft/other,19075509-01,2C,2019-05-03T15:05:35.000Z,others,"38.900487959084074,-77.028857553938437",38.9004801719282
